City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
310,lihue,21.9789,-159.3672,27.77000000000004,73,40,5.14,US,2023-10-16
311,zirc,47.2636,17.8737,1.3900000000000432,60,6,0.72,HU,2023-10-16
312,marsa alam,25.0757,34.8918,25.55000000000001,51,0,5.13,EG,2023-10-16
313,egilsstadir,65.2653,-14.3948,2.9500000000000455,93,75,3.09,IS,2023-10-16
314,varberg,57.1056,12.2508,8.920000000000016,73,22,5.78,SE,2023-10-16
315,slave lake,55.2834,-114.769,15.990000000000009,44,40,5.14,CA,2023-10-16
316,chunskiy,56.0815,99.6342,4.82000000000005,88,100,3.88,RU,2023-10-16
317,vilyuysk,63.7553,121.6247,-2.1200000000000045,52,100,5.36,RU,2023-10-16
318,kebili,33.7044,8.969,24.450000000000045,24,0,2.07,TN,2023-10-16
319,joshimath,30.5667,79.5667,9.900000000000034,76,99,2.63,IN,2023-10-16
320,happy valley-goose bay,53.3168,-60.3315,5.170000000000016,60,75,4.12,CA,2023-10-16
321,patiala,30.3267,76.4003,18.150000000000034,76,100,4.02,IN,2023-10-16
322,edd,13.9297,41.6925,30.350000000000023,65,0,4.26,ER,2023-10-16
323,alta,69.9689,23.2717,2.590000000000032,80,20,3.09,NO,2023-10-16
324,smithers,54.7804,-127.1743,8.180000000000007,100,100,1.54,CA,2023-10-16
325,mios,44.6049,-0.9333,17.210000000000036,77,0,2.06,FR,2023-10-16
326,klyavlino,54.2649,52.0267,10.850000000000023,45,11,7.67,RU,2023-10-16
327,pangody,65.85,74.4859,0.8300000000000409,94,100,3.6,RU,2023-10-16
328,vadso,70.0744,29.7487,3.490000000000009,86,40,7.2,NO,2023-10-16
329,shreveport,32.5251,-93.7502,20.160000000000025,42,0,6.69,US,2023-10-16
330,estrela,-28.0611,-50.9383,17.210000000000036,99,100,3.42,BR,2023-10-16
331,tharangambadi,11.0319,79.8528,26.33000000000004,83,99,1.33,IN,2023-10-16
332,portsmouth heights,36.821,-76.3688,18.03000000000003,54,40,8.23,US,2023-10-16
333,kuala tungkal,-0.8167,103.4667,25.560000000000002,88,55,3.29,ID,2023-10-16
334,wynyard,-41.0,145.7167,7.100000000000023,63,0,1.39,AU,2023-10-16
335,aykhal,66.0,111.5,-3.849999999999966,94,100,4.92,RU,2023-10-16
336,usinsk,65.9939,57.5281,2.2600000000000477,99,100,7.15,RU,2023-10-16
337,san clemente del tuyu,-36.3569,-56.7235,16.660000000000025,83,69,4.83,AR,2023-10-16
338,bedford,52.1346,-0.4663,10.129999999999995,86,100,4.1,GB,2023-10-16
339,korla,41.7597,86.1469,11.640000000000043,43,1,5.15,CN,2023-10-16
340,nevada,39.2502,-116.7512,20.060000000000002,18,6,3.24,US,2023-10-16
341,ballina,-28.8667,153.5667,17.100000000000023,54,45,7.96,AU,2023-10-16
342,baise city,23.8997,106.6133,19.28000000000003,82,16,0.47,CN,2023-10-16
343,saint-francois,46.4154,3.9054,9.689999999999998,77,0,0.0,FR,2023-10-16
344,back mountain,41.3359,-75.9963,12.960000000000036,90,83,3.02,US,2023-10-16
345,tvarditsa,42.7,25.9,5.710000000000036,55,96,0.6,BG,2023-10-16
346,puerto santa,-8.9906,-78.6456,21.010000000000048,81,98,4.35,PE,2023-10-16
347,swakopmund,-22.6833,14.5333,14.470000000000027,87,6,0.89,NA,2023-10-16
348,termoli,41.9888,14.9895,17.100000000000023,68,100,2.02,IT,2023-10-16
349,eastham,41.8301,-69.9739,14.410000000000025,67,61,1.79,US,2023-10-16
350,panaba,21.2833,-88.2667,26.310000000000002,66,82,6.63,MX,2023-10-16
351,maceio,-9.6658,-35.7353,23.689999999999998,94,75,3.09,BR,2023-10-16
352,sury-le-comtal,45.5333,4.1667,11.080000000000041,71,0,5.14,FR,2023-10-16
353,astorga,-23.2325,-51.6656,35.129999999999995,39,65,5.12,BR,2023-10-16
354,manokwari,-0.8667,134.0833,25.650000000000034,77,76,1.73,ID,2023-10-16
355,vilyuchinsk,52.9306,158.4028,8.150000000000034,93,100,9.84,RU,2023-10-16
356,gadani,25.1185,66.7299,27.120000000000005,78,4,6.74,PK,2023-10-16
357,eirunepe,-6.6603,-69.8736,29.879999999999995,62,83,0.57,BR,2023-10-16
358,brighton beach,-29.9396,31.0009,18.090000000000032,88,100,9.33,ZA,2023-10-16
359,zhanaozen,43.3,52.8,14.240000000000009,22,100,7.23,KZ,2023-10-16
360,nizhneudinsk,54.9076,99.0276,3.900000000000034,96,100,2.68,RU,2023-10-16
361,basni,27.1667,73.65,23.120000000000005,59,27,2.73,IN,2023-10-16
362,champerico,14.3,-91.9167,33.30000000000001,80,99,1.7,GT,2023-10-16
363,ilebo,-4.3167,20.5833,24.08000000000004,86,96,0.47,CD,2023-10-16
364,st. john's,47.5649,-52.7093,9.660000000000025,97,100,11.83,CA,2023-10-16
365,kingston,17.997,-76.7936,31.53000000000003,74,20,4.63,JM,2023-10-16
366,santa cruz,-17.8,-63.1667,35.700000000000045,38,20,9.26,BO,2023-10-16
367,piti village,13.4626,144.6933,27.49000000000001,90,0,2.57,GU,2023-10-16
368,pandan,14.0453,124.1694,26.02000000000004,87,98,1.48,PH,2023-10-16
369,palmeiras de goias,-16.805,-49.9258,32.210000000000036,28,29,1.53,BR,2023-10-16
370,gamba,-2.65,10.0,25.230000000000018,82,96,2.59,GA,2023-10-16
371,sangkhla buri,15.1555,98.4536,21.25,96,90,0.68,TH,2023-10-16
372,namibe,-15.1961,12.1522,17.75,84,38,1.8,AO,2023-10-16
373,pucheng,27.9233,118.5333,13.310000000000002,86,0,0.51,CN,2023-10-16
374,nusaybin,37.0778,41.2178,20.890000000000043,49,66,2.71,TR,2023-10-16
375,bad salzuflen,52.0862,8.7443,6.980000000000018,92,100,0.86,DE,2023-10-16
376,termas de rio hondo,-27.4998,-64.8604,32.75,21,4,7.83,AR,2023-10-16
377,vryburg,-26.9566,24.7284,18.04000000000002,37,0,2.68,ZA,2023-10-16
378,dock junction,31.2025,-81.5168,21.0,62,100,4.12,US,2023-10-16
379,ifrane,33.3333,-5.25,14.610000000000014,53,100,1.93,MA,2023-10-16
380,den burg,53.0542,4.7972,11.090000000000032,78,100,2.57,NL,2023-10-16
381,kuala belait,4.5833,114.1833,24.090000000000032,87,100,3.65,BN,2023-10-16
382,grand baie,-20.0182,57.5802,22.470000000000027,77,64,1.89,MU,2023-10-16
383,walvis bay,-22.9575,14.5053,14.53000000000003,88,11,2.06,NA,2023-10-16
384,belyy yar,53.6039,91.3903,3.9399999999999977,75,0,6.0,RU,2023-10-16
385,kurayoshi,35.4333,133.8167,14.590000000000032,85,9,1.05,JP,2023-10-16
386,hasaki,35.7333,140.8333,14.220000000000027,71,0,3.77,JP,2023-10-16
387,constantia,44.1833,28.65,7.610000000000014,56,12,3.61,RO,2023-10-16
388,howrah,22.5892,88.3103,27.0,83,20,0.0,IN,2023-10-16
389,mournies,35.4764,24.0092,22.129999999999995,83,20,0.0,GR,2023-10-16
390,inarajan village,13.2736,144.7484,27.54000000000002,93,100,3.26,GU,2023-10-16
391,puerto baquerizo moreno,-0.9,-89.6,28.55000000000001,61,40,4.63,EC,2023-10-16
392,narara,-33.4,151.35,14.340000000000032,57,97,5.8,AU,2023-10-16
393,tongchuanshi,35.0806,109.0897,15.25,59,74,1.96,CN,2023-10-16
394,hauterive,46.0901,3.4459,10.420000000000016,73,45,1.81,FR,2023-10-16
395,ubari,26.5921,12.7805,23.730000000000018,19,0,3.1,LY,2023-10-16
396,nova sintra,14.8667,-24.7167,25.710000000000036,73,37,3.17,CV,2023-10-16
397,tottori,35.5,134.2333,15.770000000000039,87,71,1.17,JP,2023-10-16
398,anori,-3.7728,-61.6442,27.310000000000002,71,100,0.94,BR,2023-10-16
399,barguzin,53.6167,109.6167,4.210000000000036,99,99,3.58,RU,2023-10-16
400,yatou,37.15,122.3833,11.78000000000003,59,0,2.4,CN,2023-10-16
401,crane,31.3974,-102.3501,22.850000000000023,26,0,2.17,US,2023-10-16
402,tolanaro,-25.0319,46.9987,23.04000000000002,83,75,3.09,MG,2023-10-16
403,midvagur,62.0511,-7.1939,9.460000000000036,93,75,9.26,FO,2023-10-16
404,kidal,18.4411,1.4078,32.370000000000005,13,93,2.6,ML,2023-10-16
405,yanqul,23.5905,56.5501,26.810000000000002,29,0,1.41,OM,2023-10-16
406,alice springs,-23.7,133.8833,10.75,54,0,3.09,AU,2023-10-16
407,gebeit,21.0667,36.3167,24.060000000000002,50,0,2.18,SD,2023-10-16
408,sao vicente,-23.9631,-46.3919,36.10000000000002,56,75,2.06,BR,2023-10-16
409,nakamura,32.9833,132.9333,14.54000000000002,86,2,2.09,JP,2023-10-16
410,woolgoolga,-30.1106,153.2007,16.689999999999998,53,0,8.17,AU,2023-10-16
411,tomatlan,19.9333,-105.25,32.09000000000003,59,98,2.39,MX,2023-10-16
412,az zuwaytinah,30.9522,20.1202,22.939999999999998,73,0,3.29,LY,2023-10-16
413,badiyah,22.45,58.8,23.79000000000002,80,0,1.01,OM,2023-10-16
414,vorkuta,67.5,64.0,1.8900000000000432,98,100,4.03,RU,2023-10-16
415,homer,59.6425,-151.5483,8.939999999999998,81,100,5.66,US,2023-10-16
416,ouesso,1.6136,16.0517,22.100000000000023,98,87,0.91,CG,2023-10-16
417,mugia,43.1041,-9.2179,21.060000000000002,73,96,12.66,ES,2023-10-16
418,saldanha,-33.0117,17.9442,19.03000000000003,78,3,3.23,ZA,2023-10-16
419,khandyga,62.6667,135.6,-15.799999999999955,72,48,2.09,RU,2023-10-16
420,taltal,-25.4,-70.4833,18.33000000000004,68,26,2.44,CL,2023-10-16
421,west plains,36.7281,-91.8524,17.460000000000036,54,75,5.66,US,2023-10-16
422,choyr,46.3611,108.3611,3.75,53,100,6.65,MN,2023-10-16
423,nagqu,31.5,92.0,-0.7199999999999704,45,100,0.99,CN,2023-10-16
424,mandalgovi,45.7625,106.2708,3.080000000000041,42,100,6.37,MN,2023-10-16
425,guaruja,-23.9931,-46.2564,25.5,26,75,2.06,BR,2023-10-16
426,kargasok,59.0556,80.8572,4.980000000000018,78,100,4.47,RU,2023-10-16
427,ingeniero jacobacci,-41.3427,-69.5448,14.020000000000039,21,1,3.27,AR,2023-10-16
428,rosetta,31.4044,30.4164,23.32000000000005,64,0,4.02,EG,2023-10-16
429,serchhip,23.3,92.8333,15.230000000000018,85,0,1.12,IN,2023-10-16
430,benjamin constant,-4.3831,-70.0311,30.07000000000005,70,20,1.54,BR,2023-10-16
431,afaahiti,-17.75,-149.2833,27.930000000000007,82,78,4.87,PF,2023-10-16
432,betong,5.7743,101.0723,22.74000000000001,99,99,0.55,TH,2023-10-16
433,jaffa,32.0504,34.7522,21.090000000000032,88,0,2.57,IL,2023-10-16
434,lanxi,29.2195,119.477,14.760000000000048,85,0,1.77,CN,2023-10-16
435,san rafael del sur,11.8485,-86.4384,32.54000000000002,89,100,1.67,NI,2023-10-16
436,lerwick,60.1545,-1.1494,10.0,86,100,10.32,GB,2023-10-16
437,laojunmiao,39.8333,97.7333,3.6000000000000227,50,99,2.19,CN,2023-10-16
438,karaton,-6.3424,106.1045,24.33000000000004,86,97,0.6,ID,2023-10-16
439,ipatovo,45.7181,42.9036,11.53000000000003,83,91,10.75,RU,2023-10-16
440,balqash,46.8481,74.995,9.460000000000036,58,3,4.77,KZ,2023-10-16
441,napoleon,41.3923,-84.1252,14.430000000000007,58,89,3.93,US,2023-10-16
442,kharp,66.8014,65.8081,1.2900000000000205,100,100,1.17,RU,2023-10-16
443,khabarovsk,48.4808,135.0928,1.920000000000016,80,20,11.18,RU,2023-10-16
444,sinabang,2.4803,96.3801,26.08000000000004,82,100,5.16,ID,2023-10-16
445,nkhata bay,-11.6066,34.2907,27.28000000000003,62,76,2.81,MW,2023-10-16
446,carbonear,47.7332,-53.2148,9.910000000000025,95,100,12.02,CA,2023-10-16
447,majagual,8.5389,-74.6204,30.010000000000048,70,100,0.91,CO,2023-10-16
448,kabin buri,13.9511,101.7177,24.720000000000027,88,91,1.49,TH,2023-10-16
449,tofol,5.3248,163.0078,28.200000000000045,78,100,4.44,FM,2023-10-16
450,elliot lake,46.3834,-82.6331,12.180000000000007,47,0,3.45,CA,2023-10-16
451,tromso,69.6496,18.957,3.0100000000000477,75,20,4.12,NO,2023-10-16
452,san andres,12.5847,-81.7006,27.010000000000048,94,75,4.63,CO,2023-10-16
453,lata,40.1629,-8.3327,20.010000000000048,79,96,4.98,PT,2023-10-16
454,vila franca do campo,37.7167,-25.4333,20.49000000000001,99,97,6.2,PT,2023-10-16
455,huarmey,-10.0681,-78.1522,22.200000000000045,77,48,4.33,PE,2023-10-16
456,nyrany,49.7114,13.2119,5.550000000000011,84,20,0.45,CZ,2023-10-16
457,deqen,29.9618,90.7188,3.5200000000000387,55,88,1.58,CN,2023-10-16
458,kavaratti,10.5669,72.642,27.680000000000007,78,87,5.57,IN,2023-10-16
459,chonchi,-42.6128,-73.8092,12.560000000000002,56,6,2.27,CL,2023-10-16
460,glazov,58.1394,52.6584,9.370000000000005,68,38,5.33,RU,2023-10-16
461,ust'-ilimsk,58.0006,102.6619,1.3600000000000136,92,100,3.58,RU,2023-10-16
462,kyabe,9.4515,18.9449,22.49000000000001,90,100,1.85,TD,2023-10-16
463,dimako,4.3833,13.5667,20.24000000000001,98,83,0.21,CM,2023-10-16
464,paramonga,-10.6667,-77.8333,21.27000000000004,78,43,4.28,PE,2023-10-16
465,la junta,37.985,-103.5438,23.920000000000016,21,0,1.26,US,2023-10-16
466,kosonsoy,41.2561,71.5508,7.310000000000002,33,88,0.57,UZ,2023-10-16
467,tommot,58.9564,126.2925,-6.849999999999966,79,98,1.26,RU,2023-10-16
468,hotan,37.0997,79.9269,16.370000000000005,20,100,1.75,CN,2023-10-16
469,yanchep,-31.55,115.6833,25.07000000000005,39,0,1.2,AU,2023-10-16
470,mccook,40.2019,-100.6257,21.460000000000036,36,0,1.54,US,2023-10-16
471,makarov,48.6333,142.8,4.78000000000003,85,86,4.28,RU,2023-10-16
472,hirara,24.8,125.2833,24.150000000000034,64,75,4.63,JP,2023-10-16
473,neryungri,56.6709,124.6491,-9.870000000000005,85,100,1.62,RU,2023-10-16
474,dali,25.7,100.1833,11.470000000000027,83,0,1.31,CN,2023-10-16
475,yamada,39.4667,141.95,10.760000000000048,67,5,3.16,JP,2023-10-16
476,indramayu,-6.3264,108.32,26.310000000000002,72,70,3.74,ID,2023-10-16
477,salalah,17.0151,54.0924,27.05000000000001,78,40,1.54,OM,2023-10-16
478,magadan,59.5667,150.8,2.5200000000000387,66,100,1.34,RU,2023-10-16
479,itoman,26.1247,127.6694,24.010000000000048,60,61,3.6,JP,2023-10-16
480,grande prairie,55.1667,-118.8027,7.100000000000023,70,75,1.54,CA,2023-10-16
481,sakleshpur,12.9667,75.7833,19.629999999999995,97,100,0.77,IN,2023-10-16
482,sam roi yot,12.2708,99.872,24.879999999999995,91,100,2.46,TH,2023-10-16
483,cozumel,20.5083,-86.9458,30.53000000000003,69,99,4.02,MX,2023-10-16
484,kukawa,12.9234,13.5606,30.510000000000048,43,17,2.94,NG,2023-10-16
485,mount isa,-20.7333,139.5,21.870000000000005,26,5,7.72,AU,2023-10-16
486,ndioum,16.5129,-14.6471,35.27000000000004,12,0,4.0,SN,2023-10-16
487,puerto cabezas,14.0351,-83.3888,31.980000000000018,70,40,2.06,NI,2023-10-16
488,wuhai,39.6647,106.8122,13.360000000000014,37,88,2.36,CN,2023-10-16
489,daru,-9.0763,143.2092,25.170000000000016,87,74,4.62,PG,2023-10-16
490,sovetskaya gavan',48.9723,140.2878,1.170000000000016,92,90,6.46,RU,2023-10-16
491,grand falls-windsor,48.9332,-55.6649,6.390000000000043,93,100,3.13,CA,2023-10-16
492,pabellon de arteaga,22.15,-102.25,22.970000000000027,31,96,7.76,MX,2023-10-16
493,naduvattam,11.4833,76.5667,13.590000000000032,96,100,1.03,IN,2023-10-16
494,kovdor,67.5662,30.4758,0.5900000000000318,94,100,5.4,RU,2023-10-16
495,plastun,44.7561,136.2939,3.9399999999999977,63,6,4.47,RU,2023-10-16
496,humaita,-7.5061,-63.0208,26.82000000000005,75,82,0.97,BR,2023-10-16
497,codajas,-3.8367,-62.0569,30.54000000000002,53,70,1.86,BR,2023-10-16
498,turbat,26.0023,63.044,26.03000000000003,76,3,3.07,PK,2023-10-16
499,iringa,-7.7667,35.7,17.379999999999995,79,80,2.16,TZ,2023-10-16
500,leava,-14.3,-178.1667,26.53000000000003,83,23,10.35,WF,2023-10-16
501,ketchikan,55.3422,-131.6461,12.990000000000009,94,100,3.6,US,2023-10-16
502,sinan,34.8262,126.1086,15.060000000000002,60,0,8.51,KR,2023-10-16
503,nar'yan-mar,67.6713,53.087,3.9500000000000455,93,100,5.81,RU,2023-10-16
504,colchani,-20.3,-66.9333,19.29000000000002,20,28,3.14,BO,2023-10-16
505,punta de bombon,-17.1717,-71.7931,19.53000000000003,75,27,2.94,PE,2023-10-16
506,mikhaylovka,50.06,43.2379,14.32000000000005,69,100,8.29,RU,2023-10-16
507,redencao,-4.2258,-38.7306,25.920000000000016,67,51,2.95,BR,2023-10-16
508,mount pearl,47.5166,-52.7813,9.189999999999998,97,100,11.83,CA,2023-10-16
509,saynshand,44.8824,110.1163,8.670000000000016,40,99,6.13,MN,2023-10-16
510,kaa-khem,51.6833,94.7333,3.5600000000000023,63,85,1.38,RU,2023-10-16
511,arkhangel'sk,64.5401,40.5433,3.9600000000000364,78,90,4.7,RU,2023-10-16
512,unecha,52.8459,32.6739,5.360000000000014,76,46,5.85,RU,2023-10-16
513,fort mcmurray,56.7268,-111.381,17.77000000000004,45,0,4.63,CA,2023-10-16
514,sainyabuli,19.25,101.75,19.420000000000016,99,88,0.69,LA,2023-10-16
515,jayapura,-2.5333,140.7,23.660000000000025,91,81,2.13,ID,2023-10-16
516,sebring,27.4956,-81.4409,22.04000000000002,57,100,7.2,US,2023-10-16
517,alibag,18.6411,72.8792,31.04000000000002,81,35,1.56,IN,2023-10-16
518,badger,64.8,-147.5333,7.670000000000016,73,75,3.09,US,2023-10-16
519,altagracia de orituco,9.8601,-66.3814,28.640000000000043,66,95,1.99,VE,2023-10-16
520,kumcati,37.4657,42.2836,19.28000000000003,60,29,1.76,TR,2023-10-16
521,tadine,-21.55,167.8833,23.670000000000016,75,51,7.12,NC,2023-10-16
522,prineville,44.2999,-120.8345,20.060000000000002,56,75,5.66,US,2023-10-16
523,emerald,-23.5333,148.1667,24.08000000000004,26,1,8.29,AU,2023-10-16
524,hadibu,12.65,54.0333,27.30000000000001,77,26,2.85,YE,2023-10-16
525,colon,9.3592,-79.9014,28.410000000000025,82,100,1.13,PA,2023-10-16
526,iron river,46.0927,-88.6423,7.420000000000016,49,0,3.03,US,2023-10-16
527,nieuw amsterdam,5.8833,-55.0833,32.30000000000001,68,20,5.14,SR,2023-10-16
528,ambodifotatra,-16.9833,49.85,24.82000000000005,85,100,4.84,MG,2023-10-16
529,papao,-17.75,-149.55,28.82000000000005,82,90,5.88,PF,2023-10-16
530,qulsary,46.9531,54.0198,10.04000000000002,66,2,7.34,KZ,2023-10-16
531,santa vitoria do palmar,-33.5189,-53.3681,20.32000000000005,86,87,2.01,BR,2023-10-16
532,bardai,11.65,7.2333,25.610000000000014,36,99,2.09,NG,2023-10-16
533,kamaishi,39.2667,141.8833,12.510000000000048,61,5,5.15,JP,2023-10-16
534,ratnagiri,16.9833,73.3,26.58000000000004,81,59,1.92,IN,2023-10-16
535,sungai penuh,-2.0833,101.3833,17.120000000000005,86,69,1.36,ID,2023-10-16
536,paracatu,-17.2222,-46.8747,30.460000000000036,29,2,2.0,BR,2023-10-16
537,bawali,22.4192,88.1961,26.980000000000018,72,2,0.89,IN,2023-10-16
538,lompoc,34.6391,-120.4579,32.23000000000002,71,20,7.15,US,2023-10-16
539,london,51.5085,-0.1257,10.860000000000014,88,20,3.09,GB,2023-10-16
540,kabinda,-6.1333,24.4833,23.560000000000002,73,96,1.32,CD,2023-10-16
541,lora del rio,37.659,-5.5275,23.660000000000025,75,100,1.96,ES,2023-10-16
542,giyani,-23.3025,30.7187,17.900000000000034,90,99,1.02,ZA,2023-10-16
543,jaynagar,26.5833,86.15,22.180000000000007,82,22,1.46,IN,2023-10-16
544,chizhou,30.6578,117.4831,16.150000000000034,76,0,1.63,CN,2023-10-16
545,kill devil hills,36.0307,-75.676,18.879999999999995,52,40,2.57,US,2023-10-16
546,antsiranana,-12.2787,49.2917,23.170000000000016,86,9,3.5,MG,2023-10-16
547,kuusamo,65.9667,29.1833,1.0200000000000387,93,100,6.69,FI,2023-10-16
548,kutum,14.2,24.6667,25.960000000000036,22,100,5.84,SD,2023-10-16
549,omutinskiy,56.4745,67.6709,8.950000000000045,93,52,3.6,RU,2023-10-16
550,roma,43.2128,-75.4557,14.970000000000027,68,100,4.63,US,2023-10-16
551,luziania,-16.2525,-47.9503,29.83000000000004,26,13,3.43,BR,2023-10-16
552,labytnangi,66.6572,66.4183,1.1100000000000136,98,100,2.16,RU,2023-10-16
553,san ignacio,17.1561,-89.0714,27.08000000000004,83,75,2.06,BZ,2023-10-16
554,borogontsy,62.6683,131.1683,-5.399999999999977,62,97,0.45,RU,2023-10-16
555,chudovo,59.1167,31.6833,4.010000000000048,85,16,3.42,RU,2023-10-16
556,farasan,16.7022,42.1183,31.379999999999995,62,1,1.02,SA,2023-10-16
557,ribeira brava,32.65,-17.0667,26.110000000000014,72,26,5.86,PT,2023-10-16
558,nakhchivan,39.2089,45.4122,12.82000000000005,76,100,2.06,AZ,2023-10-16
559,vila velha,-20.3297,-40.2925,25.970000000000027,88,40,5.66,BR,2023-10-16
560,puerto armuelles,8.2833,-82.8667,27.99000000000001,78,97,3.13,PA,2023-10-16
561,matoury,4.8483,-52.3317,28.980000000000018,70,17,4.63,GF,2023-10-16
